"module name","licenses","repository","licenseUrl","parents"
"jest-validate@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","mobile-app"
"jest-worker@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","mobile-app"
"jimp-compact@0.16.1","MIT","https://github.com/nuxt-community/jimp-compact","https://github.com/nuxt-community/jimp-compact","mobile-app"
"jiti@1.21.0","MIT","https://github.com/unjs/jiti","https://github.com/unjs/jiti/raw/master/LICENSE","mobile-app"
"joi@17.13.1","BSD-3-Clause","https://github.com/hapijs/joi","https://github.com/hapijs/joi/raw/master/LICENSE.md","mobile-app"
"join-component@1.1.0","MIT","","","mobile-app"
"js-tokens@4.0.0","MIT","https://github.com/lydell/js-tokens","https://github.com/lydell/js-tokens/raw/master/LICENSE","mobile-app"
"js-yaml@3.14.1","MIT","https://github.com/nodeca/js-yaml","https://github.com/nodeca/js-yaml/raw/master/LICENSE","mobile-app"
"js-yaml@4.1.0","MIT","https://github.com/nodeca/js-yaml","https://github.com/nodeca/js-yaml/raw/master/LICENSE","@expo/xcpretty:mobile-app"
"jsc-android@250231.0.0","BSD-2-Clause","https://github.com/react-native-community/jsc-android-buildscripts","https://github.com/react-native-community/jsc-android-buildscripts/raw/master/LICENSE","mobile-app"
"jsc-safe-url@0.2.4","0BSD","https://github.com/robhogan/jsc-safe-url","https://github.com/robhogan/jsc-safe-url/raw/master/LICENSE","mobile-app"
"jscodeshift@0.14.0","MIT","https://github.com/facebook/jscodeshift","https://github.com/facebook/jscodeshift/raw/master/LICENSE","mobile-app"
"jsesc@0.5.0","MIT","https://github.com/mathiasbynens/jsesc","http://mths.be/mit","regjsparser:mobile-app"
"jsesc@2.5.2","MIT","https://github.com/mathiasbynens/jsesc","https://github.com/mathiasbynens/jsesc/raw/master/LICENSE-MIT.txt","mobile-app"
"json-parse-better-errors@1.0.2","MIT","https://github.com/zkat/json-parse-better-errors","https://github.com/zkat/json-parse-better-errors/raw/master/LICENSE.md","mobile-app"
"json-schema-deref-sync@0.13.0","MIT","https://github.com/bojand/json-schema-deref-sync","https://github.com/bojand/json-schema-deref-sync/raw/master/LICENSE","mobile-app"
"json-schema-traverse@1.0.0","MIT","https://github.com/epoberezkin/json-schema-traverse","https://github.com/epoberezkin/json-schema-traverse/raw/master/LICENSE","mobile-app"
"json5@2.2.3","MIT","https://github.com/json5/json5","https://github.com/json5/json5/raw/master/LICENSE.md","mobile-app"
"jsonfile@4.0.0","MIT","https://github.com/jprichardson/node-jsonfile","https://github.com/jprichardson/node-jsonfile/raw/master/LICENSE","mobile-app"
"jsonfile@6.1.0","MIT","https://github.com/jprichardson/node-jsonfile","https://github.com/jprichardson/node-jsonfile/raw/master/LICENSE","@expo/image-utils:mobile-app"
"kind-of@6.0.3","MIT","https://github.com/jonschlinkert/kind-of","https://github.com/jonschlinkert/kind-of/raw/master/LICENSE","mobile-app"
"kleur@3.0.3","MIT","https://github.com/lukeed/kleur","https://github.com/lukeed/kleur/raw/master/license","mobile-app"
"leven@3.1.0","MIT","https://github.com/sindresorhus/leven","https://github.com/sindresorhus/leven/raw/master/license","mobile-app"
"lighthouse-logger@1.4.2","Apache-2.0","","","mobile-app"
"lightningcss-darwin-arm64@1.19.0","MPL-2.0","https://github.com/parcel-bundler/lightningcss","https://github.com/parcel-bundler/lightningcss/raw/master/LICENSE","mobile-app"
"lightningcss@1.19.0","MPL-2.0","https://github.com/parcel-bundler/lightningcss","https://github.com/parcel-bundler/lightningcss/raw/master/LICENSE","mobile-app"
"lilconfig@2.1.0","MIT","https://github.com/antonk52/lilconfig","https://github.com/antonk52/lilconfig/raw/master/LICENSE","mobile-app"
"lilconfig@3.1.1","MIT","https://github.com/antonk52/lilconfig","https://github.com/antonk52/lilconfig/raw/master/LICENSE","postcss-load-config:mobile-app"
"lines-and-columns@1.2.4","MIT","https://github.com/eventualbuddha/lines-and-columns","https://github.com/eventualbuddha/lines-and-columns/raw/master/LICENSE","mobile-app"
"locate-path@3.0.0","MIT","https://github.com/sindresorhus/locate-path","https://github.com/sindresorhus/locate-path/raw/master/license","pkg-dir:mobile-app"
"locate-path@5.0.0","MIT","https://github.com/sindresorhus/locate-path","https://github.com/sindresorhus/locate-path/raw/master/license","logkitty:mobile-app"
"locate-path@6.0.0","MIT","https://github.com/sindresorhus/locate-path","https://github.com/sindresorhus/locate-path/raw/master/license","mobile-app"
"lodash.debounce@4.0.8","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","mobile-app"
"lodash.throttle@4.1.1","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","mobile-app"
"lodash@4.17.21","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","mobile-app"
"log-symbols@2.2.0","MIT","https://github.com/sindresorhus/log-symbols","https://github.com/sindresorhus/log-symbols/raw/master/license","mobile-app"
"log-symbols@4.1.0","MIT","https://github.com/sindresorhus/log-symbols","https://github.com/sindresorhus/log-symbols/raw/master/license","@react-native-community/cli-tools:mobile-app"
"logkitty@0.7.1","MIT","https://github.com/zamotany/logkitty","https://github.com/zamotany/logkitty/raw/master/LICENSE","mobile-app"
"loose-envify@1.4.0","MIT","https://github.com/zertosh/loose-envify","https://github.com/zertosh/loose-envify/raw/master/LICENSE","mobile-app"
"lru-cache@10.2.2","ISC","https://github.com/isaacs/node-lru-cache","https://github.com/isaacs/node-lru-cache/raw/master/LICENSE","path-scurry:mobile-app"
"lru-cache@5.1.1","ISC","https://github.com/isaacs/node-lru-cache","https://github.com/isaacs/node-lru-cache/raw/master/LICENSE","mobile-app"
"lru-cache@6.0.0","ISC","https://github.com/isaacs/node-lru-cache","https://github.com/isaacs/node-lru-cache/raw/master/LICENSE","hosted-git-info:mobile-app"
"make-dir@2.1.0","MIT","https://github.com/sindresorhus/make-dir","https://github.com/sindresorhus/make-dir/raw/master/license","mobile-app"
"makeerror@1.0.12","BSD-3-Clause","https://github.com/daaku/nodejs-makeerror","https://github.com/daaku/nodejs-makeerror/raw/master/license","mobile-app"
"marky@1.2.5","Apache-2.0","https://github.com/nolanlawson/marky","https://github.com/nolanlawson/marky/raw/master/LICENSE","mobile-app"
"md5-file@3.2.3","MIT","https://github.com/roryrjb/md5-file","https://github.com/roryrjb/md5-file/raw/master/LICENSE.md","mobile-app"
"md5@2.2.1","BSD-3-Clause","https://github.com/pvorb/node-md5","https://github.com/pvorb/node-md5/raw/master/LICENSE","json-schema-deref-sync:mobile-app"
"md5@2.3.0","BSD-3-Clause","https://github.com/pvorb/node-md5","https://github.com/pvorb/node-md5/raw/master/LICENSE","mobile-app"
"md5hex@1.0.0","MIT","https://github.com/650Industries/md5hex","https://github.com/650Industries/md5hex/raw/master/LICENSE","mobile-app"
"memoize-one@5.2.1","MIT","https://github.com/alexreardon/memoize-one","https://github.com/alexreardon/memoize-one/raw/master/LICENSE","mobile-app"
"memory-cache@0.2.0","BSD-2-Clause","https://github.com/ptarjan/node-cache","https://github.com/ptarjan/node-cache/raw/master/LICENSE.md","mobile-app"
"merge-stream@2.0.0","MIT","https://github.com/grncdr/merge-stream","https://github.com/grncdr/merge-stream/raw/master/LICENSE","mobile-app"
"merge2@1.4.1","MIT","https://github.com/teambition/merge2","https://github.com/teambition/merge2/raw/master/LICENSE","mobile-app"
"metro-babel-transformer@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","mobile-app"
"metro-cache-key@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","mobile-app"
"metro-cache@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","mobile-app"
"metro-config@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","mobile-app"
"metro-core@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","mobile-app"
"metro-file-map@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","mobile-app"
"metro-minify-terser@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","mobile-app"
"metro-resolver@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","mobile-app"
"metro-runtime@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","mobile-app"
"metro-source-map@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","mobile-app"
"metro-symbolicate@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","mobile-app"
"metro-transform-plugins@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","mobile-app"
"metro-transform-worker@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","mobile-app"
"metro@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","mobile-app"
"micromatch@4.0.7","MIT","https://github.com/micromatch/micromatch","https://github.com/micromatch/micromatch/raw/master/LICENSE","mobile-app"
"mime-db@1.52.0","MIT","https://github.com/jshttp/mime-db","https://github.com/jshttp/mime-db/raw/master/LICENSE","mobile-app"
"mime-types@2.1.35","MIT","https://github.com/jshttp/mime-types","https://github.com/jshttp/mime-types/raw/master/LICENSE","mobile-app"
"mime@1.6.0","MIT","https://github.com/broofa/node-mime","https://github.com/broofa/node-mime/raw/master/LICENSE","send:mobile-app"
"mime@2.6.0","MIT","https://github.com/broofa/mime","https://github.com/broofa/mime/raw/master/LICENSE","mobile-app"
"mimic-fn@1.2.0","MIT","https://github.com/sindresorhus/mimic-fn","https://github.com/sindresorhus/mimic-fn/raw/master/license","mobile-app"
"mimic-fn@2.1.0","MIT","https://github.com/sindresorhus/mimic-fn","https://github.com/sindresorhus/mimic-fn/raw/master/license","@react-native-community/cli-tools:mobile-app"
"minimatch@3.1.2","ISC","https://github.com/isaacs/minimatch","https://github.com/isaacs/minimatch/raw/master/LICENSE","mobile-app"
"minimatch@9.0.4","ISC","https://github.com/isaacs/minimatch","https://github.com/isaacs/minimatch/raw/master/LICENSE","cacache:mobile-app"
"minimist@1.2.8","MIT","https://github.com/minimistjs/minimist","https://github.com/minimistjs/minimist/raw/master/LICENSE","mobile-app"
"minipass-collect@2.0.1","ISC","https://github.com/isaacs/minipass-collect","https://github.com/isaacs/minipass-collect/raw/master/LICENSE","mobile-app"
"minipass-flush@1.0.5","ISC","https://github.com/isaacs/minipass-flush","https://github.com/isaacs/minipass-flush/raw/master/LICENSE","mobile-app"
"minipass-pipeline@1.2.4","ISC","","","mobile-app"
"minipass@3.3.6","ISC","https://github.com/isaacs/minipass","https://github.com/isaacs/minipass/raw/master/LICENSE","minipass-flush:mobile-app"
"minipass@5.0.0","ISC","https://github.com/isaacs/minipass","https://github.com/isaacs/minipass/raw/master/LICENSE","tar:mobile-app"
"minipass@7.1.1","ISC","https://github.com/isaacs/minipass","https://github.com/isaacs/minipass/raw/master/LICENSE","mobile-app"
"minizlib@2.1.2","MIT","https://github.com/isaacs/minizlib","https://github.com/isaacs/minizlib/raw/master/LICENSE","mobile-app"
"mkdirp@0.5.6","MIT","https://github.com/substack/node-mkdirp","https://github.com/substack/node-mkdirp/raw/master/LICENSE","mobile-app"
"mkdirp@1.0.4","MIT","https://github.com/isaacs/node-mkdirp","https://github.com/isaacs/node-mkdirp/raw/master/LICENSE","@rnx-kit/chromium-edge-launcher:mobile-app"
"mobile-app@1.0.0","UNKNOWN","","","UNDEFINED"
"moment@2.30.1","MIT","https://github.com/moment/moment","https://github.com/moment/moment/raw/master/LICENSE","mobile-app"
"mrmime@1.0.1","MIT","https://github.com/lukeed/mrmime","https://github.com/lukeed/mrmime/raw/master/license","mobile-app"
"ms@2.0.0","MIT","https://github.com/zeit/ms","https://github.com/zeit/ms/raw/master/license.md","lighthouse-logger:mobile-app"
"ms@2.1.2","MIT","https://github.com/zeit/ms","https://github.com/zeit/ms/raw/master/license.md","mobile-app"
"ms@2.1.3","MIT","https://github.com/vercel/ms","https://github.com/vercel/ms/raw/master/license.md","send:mobile-app"
"mv@2.1.1","MIT","https://github.com/andrewrk/node-mv","https://github.com/andrewrk/node-mv/raw/master/LICENSE","mobile-app"
"mz@2.7.0","MIT","https://github.com/normalize/mz","https://github.com/normalize/mz/raw/master/LICENSE","mobile-app"
"nanoid@3.3.7","MIT","https://github.com/ai/nanoid","https://github.com/ai/nanoid/raw/master/LICENSE","mobile-app"
"nativewind@2.0.11","MIT","https://github.com/marklawlor/nativewind","https://github.com/marklawlor/nativewind/raw/master/LICENSE","mobile-app"
"ncp@2.0.0","MIT","https://github.com/AvianFlu/ncp","https://github.com/AvianFlu/ncp/raw/master/LICENSE.md","mobile-app"
"negotiator@0.6.3","MIT","https://github.com/jshttp/negotiator","https://github.com/jshttp/negotiator/raw/master/LICENSE","mobile-app"
"neo-async@2.6.2","MIT","https://github.com/suguru03/neo-async","https://github.com/suguru03/neo-async/raw/master/LICENSE","mobile-app"
"nested-error-stacks@2.0.1","MIT","https://github.com/mdlavin/nested-error-stacks","https://github.com/mdlavin/nested-error-stacks/raw/master/LICENSE","mobile-app"
"nice-try@1.0.5","MIT","https://github.com/electerious/nice-try","https://github.com/electerious/nice-try/raw/master/LICENSE","mobile-app"
"nocache@3.0.4","MIT","https://github.com/helmetjs/nocache","https://github.com/helmetjs/nocache/raw/master/LICENSE","mobile-app"
"node-abort-controller@3.1.1","MIT","https://github.com/southpolesteve/node-abort-controller","https://github.com/southpolesteve/node-abort-controller/raw/master/LICENSE","mobile-app"
"node-dir@0.1.17","MIT","https://github.com/fshost/node-dir","https://github.com/fshost/node-dir/raw/master/LICENSE.txt","mobile-app"
"node-fetch@2.7.0","MIT","https://github.com/bitinn/node-fetch","https://github.com/bitinn/node-fetch/raw/master/LICENSE.md","mobile-app"
"node-forge@1.3.1","(BSD-3-Clause OR GPL-2.0)","https://github.com/digitalbazaar/forge","https://github.com/digitalbazaar/forge/raw/master/LICENSE","mobile-app"
"node-int64@0.4.0","MIT","https://github.com/broofa/node-int64","https://github.com/broofa/node-int64/raw/master/LICENSE","mobile-app"
"node-releases@2.0.14","MIT","https://github.com/chicoxyzzy/node-releases","https://github.com/chicoxyzzy/node-releases/raw/master/LICENSE","mobile-app"
"node-stream-zip@1.15.0","MIT","https://github.com/antelle/node-stream-zip","https://github.com/antelle/node-stream-zip/raw/master/LICENSE","mobile-app"
"normalize-path@3.0.0","MIT","https://github.com/jonschlinkert/normalize-path","https://github.com/jonschlinkert/normalize-path/raw/master/LICENSE","mobile-app"
"npm-package-arg@7.0.0","ISC","https://github.com/npm/npm-package-arg","https://github.com/npm/npm-package-arg/raw/master/LICENSE","mobile-app"
"npm-run-path@2.0.2","MIT","https://github.com/sindresorhus/npm-run-path","https://github.com/sindresorhus/npm-run-path/raw/master/license","mobile-app"
"npm-run-path@4.0.1","MIT","https://github.com/sindresorhus/npm-run-path","https://github.com/sindresorhus/npm-run-path/raw/master/license","@react-native-community/cli-tools:mobile-app"
"nullthrows@1.1.1","MIT","https://github.com/zertosh/nullthrows","https://github.com/zertosh/nullthrows/raw/master/LICENSE","mobile-app"
"ob1@0.80.9","MIT","https://github.com/facebook/metro","https://github.com/facebook/metro","mobile-app"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign","https://github.com/sindresorhus/object-assign/raw/master/license","mobile-app"
"object-hash@3.0.0","MIT","https://github.com/puleos/object-hash","https://github.com/puleos/object-hash/raw/master/LICENSE","mobile-app"
"object-inspect@1.13.1","MIT","https://github.com/inspect-js/object-inspect","https://github.com/inspect-js/object-inspect/raw/master/LICENSE","mobile-app"
"object-keys@1.1.1","MIT","https://github.com/ljharb/object-keys","https://github.com/ljharb/object-keys/raw/master/LICENSE","mobile-app"
"object.assign@4.1.5","MIT","https://github.com/ljharb/object.assign","https://github.com/ljharb/object.assign/raw/master/LICENSE","mobile-app"
"on-finished@2.3.0","MIT","https://github.com/jshttp/on-finished","https://github.com/jshttp/on-finished/raw/master/LICENSE","mobile-app"
"on-finished@2.4.1","MIT","https://github.com/jshttp/on-finished","https://github.com/jshttp/on-finished/raw/master/LICENSE","send:mobile-app"
"on-headers@1.0.2","MIT","https://github.com/jshttp/on-headers","https://github.com/jshttp/on-headers/raw/master/LICENSE","mobile-app"
"once@1.4.0","ISC","https://github.com/isaacs/once","https://github.com/isaacs/once/raw/master/LICENSE","mobile-app"
"onetime@2.0.1","MIT","https://github.com/sindresorhus/onetime","https://github.com/sindresorhus/onetime/raw/master/license","mobile-app"
"onetime@5.1.2","MIT","https://github.com/sindresorhus/onetime","https://github.com/sindresorhus/onetime/raw/master/license","@react-native-community/cli-tools:mobile-app"
"open@6.4.0","MIT","https://github.com/sindresorhus/open","https://github.com/sindresorhus/open/raw/master/license","@react-native-community/cli-tools:mobile-app"
"open@7.4.2","MIT","https://github.com/sindresorhus/open","https://github.com/sindresorhus/open/raw/master/license","@react-native/dev-middleware:mobile-app"
"open@8.4.2","MIT","https://github.com/sindresorhus/open","https://github.com/sindresorhus/open/raw/master/license","mobile-app"
"ora@3.4.0","MIT","https://github.com/sindresorhus/ora","https://github.com/sindresorhus/ora/raw/master/license","mobile-app"
"ora@5.4.1","MIT","https://github.com/sindresorhus/ora","https://github.com/sindresorhus/ora/raw/master/license","@react-native-community/cli-tools:mobile-app"
"os-homedir@1.0.2","MIT","https://github.com/sindresorhus/os-homedir","https://github.com/sindresorhus/os-homedir/raw/master/license","mobile-app"
"os-tmpdir@1.0.2","MIT","https://github.com/sindresorhus/os-tmpdir","https://github.com/sindresorhus/os-tmpdir/raw/master/license","mobile-app"
"osenv@0.1.5","ISC","https://github.com/npm/osenv","https://github.com/npm/osenv/raw/master/LICENSE","mobile-app"
"p-finally@1.0.0","MIT","https://github.com/sindresorhus/p-finally","https://github.com/sindresorhus/p-finally/raw/master/license","mobile-app"
"p-limit@2.3.0","MIT","https://github.com/sindresorhus/p-limit","https://github.com/sindresorhus/p-limit/raw/master/license","pkg-dir:mobile-app"
"p-limit@3.1.0","MIT","https://github.com/sindresorhus/p-limit","https://github.com/sindresorhus/p-limit/raw/master/license","mobile-app"
"p-locate@3.0.0","MIT","https://github.com/sindresorhus/p-locate","https://github.com/sindresorhus/p-locate/raw/master/license","pkg-dir:mobile-app"
"p-locate@4.1.0","MIT","https://github.com/sindresorhus/p-locate","https://github.com/sindresorhus/p-locate/raw/master/license","logkitty:mobile-app"
"p-locate@5.0.0","MIT","https://github.com/sindresorhus/p-locate","https://github.com/sindresorhus/p-locate/raw/master/license","mobile-app"
"p-map@4.0.0","MIT","https://github.com/sindresorhus/p-map","https://github.com/sindresorhus/p-map/raw/master/license","mobile-app"
"p-try@2.2.0","MIT","https://github.com/sindresorhus/p-try","https://github.com/sindresorhus/p-try/raw/master/license","mobile-app"
"parse-json@4.0.0","MIT","https://github.com/sindresorhus/parse-json","https://github.com/sindresorhus/parse-json/raw/master/license","mobile-app"
"parse-png@2.1.0","MIT","https://github.com/kevva/parse-png","https://github.com/kevva/parse-png/raw/master/license","mobile-app"
"parseurl@1.3.3","MIT","https://github.com/pillarjs/parseurl","https://github.com/pillarjs/parseurl/raw/master/LICENSE","mobile-app"
"password-prompt@1.1.3","0BSD","https://github.com/jdxcode/password-prompt","https://github.com/jdxcode/password-prompt","mobile-app"
"path-exists@3.0.0","MIT","https://github.com/sindresorhus/path-exists","https://github.com/sindresorhus/path-exists/raw/master/license","pkg-dir:mobile-app"
"path-exists@4.0.0","MIT","https://github.com/sindresorhus/path-exists","https://github.com/sindresorhus/path-exists/raw/master/license","mobile-app"
"path-is-absolute@1.0.1","MIT","https://github.com/sindresorhus/path-is-absolute","https://github.com/sindresorhus/path-is-absolute/raw/master/license","mobile-app"
"path-key@2.0.1","MIT","https://github.com/sindresorhus/path-key","https://github.com/sindresorhus/path-key/raw/master/license","execa:mobile-app"
"path-key@3.1.1","MIT","https://github.com/sindresorhus/path-key","https://github.com/sindresorhus/path-key/raw/master/license","mobile-app"
"path-parse@1.0.7","MIT","https://github.com/jbgutierrez/path-parse","https://github.com/jbgutierrez/path-parse/raw/master/LICENSE","mobile-app"
"path-scurry@1.11.1","BlueOak-1.0.0","https://github.com/isaacs/path-scurry","https://github.com/isaacs/path-scurry/raw/master/LICENSE.md","mobile-app"
"path-type@4.0.0","MIT","https://github.com/sindresorhus/path-type","https://github.com/sindresorhus/path-type/raw/master/license","mobile-app"
"picocolors@1.0.1","ISC","https://github.com/alexeyraspopov/picocolors","https://github.com/alexeyraspopov/picocolors/raw/master/LICENSE","mobile-app"
"picomatch@2.3.1","MIT","https://github.com/micromatch/picomatch","https://github.com/micromatch/picomatch/raw/master/LICENSE","micromatch:mobile-app"
"picomatch@3.0.1","MIT","https://github.com/micromatch/picomatch","https://github.com/micromatch/picomatch/raw/master/LICENSE","mobile-app"
"pify@2.3.0","MIT","https://github.com/sindresorhus/pify","https://github.com/sindresorhus/pify/raw/master/license","read-cache:mobile-app"
"pify@4.0.1","MIT","https://github.com/sindresorhus/pify","https://github.com/sindresorhus/pify/raw/master/license","mobile-app"
"pirates@4.0.6","MIT","https://github.com/danez/pirates","https://github.com/danez/pirates/raw/master/LICENSE","mobile-app"
"pkg-dir@3.0.0","MIT","https://github.com/sindresorhus/pkg-dir","https://github.com/sindresorhus/pkg-dir/raw/master/license","mobile-app"
"plist@3.1.0","MIT","https://github.com/TooTallNate/node-plist","https://github.com/TooTallNate/node-plist/raw/master/LICENSE","mobile-app"
"pngjs@3.4.0","MIT","https://github.com/lukeapage/pngjs2","https://github.com/lukeapage/pngjs2/raw/master/LICENSE","mobile-app"
"possible-typed-array-names@1.0.0","MIT","https://github.com/ljharb/possible-typed-array-names","https://github.com/ljharb/possible-typed-array-names/raw/master/LICENSE","mobile-app"
"postcss-calc@8.2.4","MIT","https://github.com/postcss/postcss-calc","https://github.com/postcss/postcss-calc/raw/master/LICENSE","mobile-app"
"postcss-color-functional-notation@4.2.4","CC0-1.0","https://github.com/csstools/postcss-plugins","https://github.com/csstools/postcss-plugins/raw/master/LICENSE.md","mobile-app"
"postcss-css-variables@0.18.0","MIT","https://github.com/MadLittleMods/postcss-css-variables","https://github.com/MadLittleMods/postcss-css-variables/raw/master/LICENSE","mobile-app"
"postcss-import@15.1.0","MIT","https://github.com/postcss/postcss-import","https://github.com/postcss/postcss-import/raw/master/LICENSE","mobile-app"
"postcss-js@4.0.1","MIT","https://github.com/postcss/postcss-js","https://github.com/postcss/postcss-js/raw/master/LICENSE","mobile-app"
"postcss-load-config@4.0.2","MIT","https://github.com/postcss/postcss-load-config","https://github.com/postcss/postcss-load-config/raw/master/LICENSE","mobile-app"
"postcss-nested@5.0.6","MIT","https://github.com/postcss/postcss-nested","https://github.com/postcss/postcss-nested/raw/master/LICENSE","mobile-app"
"postcss-nested@6.0.1","MIT","https://github.com/postcss/postcss-nested","https://github.com/postcss/postcss-nested/raw/master/LICENSE","tailwindcss:mobile-app"
"postcss-selector-parser@6.1.0","MIT","https://github.com/postcss/postcss-selector-parser","https://github.com/postcss/postcss-selector-parser/raw/master/LICENSE-MIT","mobile-app"
"postcss-value-parser@4.2.0","MIT","https://github.com/TrySound/postcss-value-parser","https://github.com/TrySound/postcss-value-parser/raw/master/LICENSE","mobile-app"
"postcss@8.4.38","MIT","https://github.com/postcss/postcss","https://github.com/postcss/postcss/raw/master/LICENSE","mobile-app"
"pretty-bytes@5.6.0","MIT","https://github.com/sindresorhus/pretty-bytes","https://github.com/sindresorhus/pretty-bytes/raw/master/license","mobile-app"
"pretty-format@26.6.2","MIT","https://github.com/facebook/jest","https://github.com/facebook/jest/raw/master/LICENSE","mobile-app"
"pretty-format@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","jest-validate:mobile-app"
"process-nextick-args@2.0.1","MIT","https://github.com/calvinmetcalf/process-nextick-args","https://github.com/calvinmetcalf/process-nextick-args/raw/master/license.md","mobile-app"
"progress@2.0.3","MIT","https://github.com/visionmedia/node-progress","https://github.com/visionmedia/node-progress/raw/master/LICENSE","mobile-app"
"promise@7.3.1","MIT","https://github.com/then/promise","https://github.com/then/promise/raw/master/LICENSE","mobile-app"
"promise@8.3.0","MIT","https://github.com/then/promise","https://github.com/then/promise/raw/master/LICENSE","react-native:mobile-app"
"prompts@2.4.2","MIT","https://github.com/terkelg/prompts","https://github.com/terkelg/prompts/raw/master/license","mobile-app"
"prop-types@15.8.1","MIT","https://github.com/facebook/prop-types","https://github.com/facebook/prop-types/raw/master/LICENSE","mobile-app"
"pump@3.0.0","MIT","https://github.com/mafintosh/pump","https://github.com/mafintosh/pump/raw/master/LICENSE","mobile-app"
"punycode@2.3.1","MIT","https://github.com/mathiasbynens/punycode.js","https://github.com/mathiasbynens/punycode.js/raw/master/LICENSE-MIT.txt","mobile-app"
"qrcode-terminal@0.11.0","Apache 2.0","https://github.com/gtanner/qrcode-terminal","https://github.com/gtanner/qrcode-terminal/raw/master/LICENSE","mobile-app"
"query-string@7.1.3","MIT","https://github.com/sindresorhus/query-string","https://github.com/sindresorhus/query-string/raw/master/license","mobile-app"
"querystring@0.2.1","MIT","https://github.com/Gozala/querystring","https://github.com/Gozala/querystring/raw/master/LICENSE","mobile-app"
"queue-microtask@1.2.3","MIT","https://github.com/feross/queue-microtask","https://github.com/feross/queue-microtask/raw/master/LICENSE","mobile-app"
"queue@6.0.2","MIT","https://github.com/jessetane/queue","https://github.com/jessetane/queue/raw/master/LICENSE","mobile-app"
"range-parser@1.2.1","MIT","https://github.com/jshttp/range-parser","https://github.com/jshttp/range-parser/raw/master/LICENSE","mobile-app"
"rc@1.2.8","(BSD-2-Clause OR MIT OR Apache-2.0)","https://github.com/dominictarr/rc","https://github.com/dominictarr/rc/raw/master/LICENSE.APACHE2","mobile-app"
"react-devtools-core@5.2.0","MIT","https://github.com/facebook/react","https://github.com/facebook/react","mobile-app"
"react-fast-compare@3.2.2","MIT","https://github.com/FormidableLabs/react-fast-compare","https://github.com/FormidableLabs/react-fast-compare/raw/master/LICENSE","mobile-app"
"react-freeze@1.0.4","MIT","https://github.com/software-mansion/react-freeze","https://github.com/software-mansion/react-freeze/raw/master/LICENSE","mobile-app"
"react-is@16.13.1","MIT","https://github.com/facebook/react","https://github.com/facebook/react/raw/master/LICENSE","mobile-app"
"react-is@17.0.2","MIT","https://github.com/facebook/react","https://github.com/facebook/react/raw/master/LICENSE","pretty-format:mobile-app"
"react-is@18.3.1","MIT","https://github.com/facebook/react","https://github.com/facebook/react/raw/master/LICENSE","nativewind:mobile-app"
"react-native-calendars@1.1305.0","MIT","https://github.com/wix/react-native-calendars","https://github.com/wix/react-native-calendars/raw/master/LICENSE","mobile-app"
"react-native-helmet-async@2.0.4","Apache-2.0","http://github.com/staylor/react-helmet-async","http://github.com/staylor/react-helmet-async/raw/master/LICENSE","mobile-app"
"react-native-safe-area-context@4.10.1","MIT","https://github.com/th3rdwave/react-native-safe-area-context","https://github.com/th3rdwave/react-native-safe-area-context/raw/master/LICENSE","mobile-app"
"react-native-screens@3.31.1","MIT","https://github.com/software-mansion/react-native-screens","https://github.com/software-mansion/react-native-screens/raw/master/LICENSE","mobile-app"
"react-native-swipe-gestures@1.0.5","MIT","https://github.com/glepur/react-native-swipe-gestures","https://github.com/glepur/react-native-swipe-gestures/raw/master/LICENSE","mobile-app"
"react-native-vector-icons@10.1.0","MIT","https://github.com/oblador/react-native-vector-icons","https://github.com/oblador/react-native-vector-icons/raw/master/LICENSE","mobile-app"
"react-native@0.74.1","MIT","https://github.com/facebook/react-native","https://github.com/facebook/react-native/raw/master/LICENSE","mobile-app"
"react-refresh@0.14.2","MIT","https://github.com/facebook/react","https://github.com/facebook/react/raw/master/LICENSE","mobile-app"
